1.385807991027832031e+00,-8.650630950927734375e+00,1.824244141578674316e+00,1.236149549484252930e+00,-3.920835018157958984e+00,-2.958197295665740967e-01,-3.858915090560913086e+00,-2.432796001434326172e+00,2.128287702798843384e-01,6.692639589309692383e-01,1.351245403289794922e+00,3.254273176193237305e+00,1.815100014209747314e-01,1.932657361030578613e-01,4.253423511981964111e-01,1.659478902816772461e+00,-2.079411268234252930e+00,-3.767697572708129883e+00,-3.823006153106689453e+00,-2.591965436935424805e+00
8.709856867790222168e-01,-1.695551753044128418e+00,7.193706989288330078e+00,-3.892358541488647461e-01,-3.172089099884033203e+00,-5.166728496551513672e+00,-3.196383476257324219e+00,-2.165701150894165039e+00,-6.271573901176452637e-01,4.779089927673339844e+00,2.804390192031860352e+00,7.335306167602539062e+00,3.198211431503295898e+00,1.328533172607421875e+00,-1.569938182830810547e+00,2.064210891723632812e+00,-5.996738672256469727e-01,-6.187725663185119629e-01,2.019145011901855469e+00,-4.316444993019104004e-01
2.879257202148437500e+00,-3.793223619461059570e+00,2.166244745254516602e+00,2.969654321670532227e+00,9.633792042732238770e-01,6.324738502502441406e+00,-1.721314072608947754e+00,-1.917721867561340332e+00,-9.282582402229309082e-01,1.367870926856994629e+00,-3.507144927978515625e+00,7.220602035522460938e+00,-2.087929248809814453e+00,-4.149796068668365479e-01,-1.577956318855285645e+00,1.935748219490051270e+00,-8.892554640769958496e-01,-1.023287892341613770e+00,-1.325383037328720093e-01,-7.898990154266357422e+00
2.759706497192382812e+00,-1.492950677871704102e+00,-1.985222101211547852e+00,8.339174389839172363e-01,1.538228869438171387e+00,-1.734361350536346436e-01,2.747971117496490479e-01,-2.620843410491943359e+00,-2.174043893814086914e+00,-1.181597471237182617e+00,-2.834935784339904785e-01,-8.755270242691040039e-01,-2.298243284225463867e+00,8.566355109214782715e-01,2.670858621597290039e+00,1.352572083473205566e+00,-9.389821887016296387e-01,-1.717621684074401855e+00,-1.225662946701049805e+00,-3.780431032180786133e+00
-1.453174627386033535e-05,1.777541875839233398e+00,-3.366101980209350586e+00,-1.371187210083007812e+00,-7.190712690353393555e-01,-9.566575050354003906e+00,-2.148249000310897827e-01,-4.772828519344329834e-01,-3.475382626056671143e-01,9.379968643188476562e-01,2.765142440795898438e+00,2.277189970016479492e+00,-3.734251976013183594e+00,1.548740148544311523e+00,-1.867388010025024414e+00,9.661536216735839844e-01,-3.692429780960083008e+00,-1.427407860755920410e+00,-2.956037998199462891e+00,-8.965840339660644531e-01
1.179631829261779785e+00,6.153728961944580078e+00,6.076870918273925781e+00,-9.346872568130493164e-01,6.174681782722473145e-01,-3.656380176544189453e+00,-3.977545499801635742e-01,1.351322889328002930e+00,4.758325815200805664e-01,4.322334766387939453e+00,-5.950854420661926270e-01,-5.973889827728271484e-01,5.955653190612792969e-01,1.037889838218688965e+00,-1.240489959716796875e+00,4.287771880626678467e-01,1.544940590858459473e+00,-3.331565856933593750e-01,-1.052030086517333984e+00,-1.375817418098449707e+00
1.331701517105102539e+00,-3.066493511199951172e+00,-1.061248183250427246e+00,-2.171298712491989136e-01,4.038827717304229736e-01,2.558354139328002930e+00,-4.578131437301635742e-01,-9.123699367046356201e-02,-9.267219305038452148e-01,2.366738319396972656e+00,4.256533980369567871e-01,-4.729323387145996094e-01,1.286994099617004395e+00,7.832740545272827148e-01,-2.928978443145751953e+00,1.286572337150573730e+00,1.512288093566894531e+00,9.648839235305786133e-01,1.204023003578186035e+00,-3.262863874435424805e+00
3.261298835277557373e-01,2.978543639183044434e-01,3.998677730560302734e+00,4.247534275054931641e+00,1.085754752159118652e+00,-4.707603156566619873e-01,-3.942985236644744873e-01,-7.958175539970397949e-01,-1.546413302421569824e+00,1.267431616783142090e+00,-3.514083921909332275e-01,3.785638093948364258e+00,-1.090414524078369141e+00,3.254888057708740234e-01,-2.606912851333618164e+00,9.681434631347656250e-01,3.554215133190155029e-01,-1.883444070816040039e+00,-1.227015137672424316e+00,-4.501786708831787109e+00
2.082548663020133972e-02,-2.537081956863403320e+00,4.235204696655273438e+00,-5.532337427139282227e-01,-2.118214130401611328e+00,-2.486440837383270264e-01,-1.938526034355163574e+00,-1.211465239524841309e+00,-9.413883090019226074e-01,-3.364720940589904785e-01,1.304246306419372559e+00,4.094289779663085938e+00,-4.522497355937957764e-01,-2.568941116333007812e-01,1.582762598991394043e+00,5.519881248474121094e-01,-1.311638951301574707e+00,-1.763425707817077637e+00,-1.241499781608581543e+00,-2.531923294067382812e+00
7.291142940521240234e-01,5.998549461364746094e-01,7.635527253150939941e-01,-4.952449500560760498e-01,1.603482365608215332e+00,-4.286958217620849609e+00,3.413401842117309570e-01,9.032813906669616699e-01,-1.957071900367736816e+00,8.256635665893554688e-01,-1.469564318656921387e+00,5.266827344894409180e-01,2.974731922149658203e+00,8.335176706314086914e-01,-6.509420275688171387e-01,5.914875864982604980e-01,-8.636014461517333984e-01,-2.226980924606323242e+00,-2.283921241760253906e-01,2.976428747177124023e+00
