-6.758250594139099121e-01,1.058296799659729004e+00,-5.319551229476928711e-01,1.156473398208618164e+00,4.168548583984375000e-01,-8.221595287322998047e-01,3.291290104389190674e-01,-1.242928951978683472e-02,1.017355322837829590e+00,1.170465826988220215e+00,-2.903231143951416016e+00,4.216268658638000488e-01,8.089653402566909790e-02,2.057517290115356445e+00,-4.363524019718170166e-01,2.161612987518310547e+00,-1.038911700248718262e+00,2.826870977878570557e-01,-1.154965311288833618e-01,5.448023080825805664e-01
-4.497372508049011230e-01,-1.188486695289611816e+00,1.247772693634033203e+00,7.849347591400146484e-01,1.939662918448448181e-02,1.044920444488525391e+00,-1.176026582717895508e+00,-8.146142959594726562e-01,3.582100272178649902e-01,1.479201436042785645e+00,-2.536781430244445801e-01,-7.330851554870605469e-01,1.153255462646484375e+00,4.668645560741424561e-01,-1.458289742469787598e+00,1.781625270843505859e+00,-7.265480160713195801e-01,2.046537399291992188e+00,-2.152364253997802734e+00,-1.544404268264770508e+00
-4.953925907611846924e-01,7.023497819900512695e-01,1.836162954568862915e-01,1.074848175048828125e+00,-3.443562686443328857e-01,5.502611994743347168e-01,1.190731883049011230e+00,2.667447030544281006e-01,1.176379919052124023e+00,-1.691506743431091309e+00,-4.090056121349334717e-01,-5.004440546035766602e-01,1.007868289947509766e+00,-3.949171304702758789e+00,-1.991056561470031738e+00,3.189948797225952148e-01,3.244412422180175781e+00,-2.907157838344573975e-01,7.162315249443054199e-01,-7.086465954780578613e-01
-2.053411900997161865e-01,5.755810737609863281e-01,-4.112327694892883301e-01,1.239059448242187500e+00,-1.514290571212768555e+00,1.213922619819641113e+00,-1.374389648437500000e+00,4.578723430633544922e+00,1.134546622633934021e-01,1.667109608650207520e+00,-4.834878146648406982e-01,2.118175268173217773e+00,-3.759979248046875000e+00,-5.358764529228210449e-01,-5.537356734275817871e-01,6.702879071235656738e-01,6.177045702934265137e-01,-1.714981079101562500e+00,-1.349365115165710449e+00,9.946067333221435547e-01
2.214607715606689453e+00,-8.765232563018798828e-01,-1.737337112426757812e+00,2.767553806304931641e+00,-1.205706238746643066e+00,9.107161760330200195e-01,3.193280220031738281e+00,2.318849265575408936e-01,-2.400794252753257751e-02,8.772116899490356445e-02,3.385243713855743408e-01,-5.600216388702392578e-01,1.850872755050659180e+00,1.583432197570800781e+00,3.592496216297149658e-01,1.594986557960510254e+00,-1.078490138053894043e+00,1.655130535364151001e-01,-3.449572324752807617e-01,-6.523344665765762329e-02
-1.619681715965270996e+00,2.052572250366210938e+00,1.282852649688720703e+00,1.293820738792419434e+00,9.213387370109558105e-01,-3.092658519744873047e-01,1.900528371334075928e-01,9.169529676437377930e-01,-1.011058807373046875e+00,1.475314140319824219e+00,-6.252914071083068848e-01,-3.154020547866821289e+00,1.028230935335159302e-01,1.023812055587768555e+00,-1.034359812736511230e+00,4.275438785552978516e-01,4.903891384601593018e-01,-8.358250856399536133e-01,1.326009035110473633e+00,4.830296337604522705e-01
1.118102550506591797e+00,1.316724061965942383e+00,-1.323934197425842285e+00,7.243519425392150879e-01,4.392667114734649658e-01,1.345290184020996094e+00,-1.776334881782531738e+00,2.434499025344848633e+00,2.191907882690429688e+00,-1.418752908706665039e+00,-5.811362862586975098e-01,-5.330982208251953125e-01,-8.864879608154296875e-02,2.872417569160461426e-01,-1.198054909706115723e+00,1.279098391532897949e+00,-1.156079411506652832e+00,2.502410888671875000e+00,-2.709130942821502686e-01,-8.267437815666198730e-01
1.003174185752868652e+00,4.162136912345886230e-01,-2.852680981159210205e-01,-1.082969754934310913e-01,-1.347491741180419922e+00,6.449925303459167480e-01,2.696144878864288330e-01,8.245127797126770020e-01,1.658932685852050781e+00,-2.512216806411743164e+00,-5.057426095008850098e-01,-5.465504527091979980e-01,1.242555856704711914e+00,-6.882110834121704102e-01,-2.247990518808364868e-01,-9.352938532829284668e-01,-2.445825934410095215e-01,1.287400603294372559e+00,1.463582038879394531e+00,-9.139999747276306152e-02
-2.867573022842407227e+00,1.851990073919296265e-01,-1.895599812269210815e-01,-5.196856856346130371e-01,-1.723421573638916016e+00,-6.881842017173767090e-02,-2.409590005874633789e+00,3.055156230926513672e+00,3.125892877578735352e+00,-1.980386376380920410e+00,-1.432726263999938965e+00,3.445757865905761719e+00,3.071061074733734131e-01,1.915038079023361206e-01,1.863439559936523438e+00,-2.175404280424118042e-01,3.670658349990844727e+00,-8.407134413719177246e-01,9.946020245552062988e-01,1.173173077404499054e-02
-1.078068137168884277e+00,2.568352222442626953e-01,8.451144695281982422e-01,-5.909227132797241211e-01,-3.017690658569335938e+00,-5.616375207901000977e-01,3.330489397048950195e-01,8.212108910083770752e-02,6.500274538993835449e-01,1.065679550170898438e+00,-2.304988384246826172e+00,-1.204308271408081055e+00,1.422763317823410034e-01,1.184763669967651367e+00,-5.124065876007080078e-01,3.314386308193206787e-01,-1.601871103048324585e-01,-1.797618031501770020e+00,-4.364591538906097412e-01,2.262846469879150391e+00
